Step,AvgWaitTime
500,10.164102564102564
1000,10.346938775510203
1500,10.285379725660755
2000,10.284071017754439
2500,10.274666135140523
3000,10.317333333333334
3500,10.304261080233719
4000,10.322600773742668
4500,10.349822143174745
5000,10.370500350947559
5500,10.38096106501322
6000,10.361725202302495
6500,10.3775447254781
7000,10.37087892440821
7500,10.382657492150445
8000,10.38449495898303
8500,10.383327437802146
9000,10.35866970184887
9500,10.37109601306157
10000,10.368160448134441
10500,10.360270321720922
11000,10.348480725623583
11500,10.361429564009033
12000,10.347517141076251
12500,10.349826423526595
13000,10.357458245344596
13500,10.360754577399668
14000,10.358016328567864
14500,10.372419260331576
15000,10.37496251374496
15500,10.37425844725303
16000,10.379324353886059
16500,10.381978541553009
17000,10.372685593369775
17500,10.377384896606877
18000,10.373324080499653
18500,10.370406372350478
19000,10.366959217994534
19500,10.35867062375275
20000,10.347875918774138
20500,10.341964632724446
21000,10.349438762191793
21500,10.351408369073837
22000,10.35217617871627
22500,10.352601028004253
23000,10.348201906412479
23500,10.349347014925373
24000,10.349359573187188
24500,10.354817708333334
25000,10.356285634544077
25500,10.354515965138546
26000,10.351348762357269
26500,10.347481352047048
27000,10.341479597478713
27500,10.343871586528891
28000,10.345302639765354
28500,10.349845363526759
29000,10.342209106818103
29500,10.345987076310506
30000,10.352027094332104
30500,10.353028595691866
31000,10.354786353629336
31500,10.359637324556546
32000,10.361874493674831
32500,10.360882303314773
33000,10.362828649138713
33500,10.35799934541343
34000,10.359737860661506
34500,10.355691321114433
35000,10.35459165515965
35500,10.355051511663813
36000,10.351005838567753
36500,10.350995455972054
37000,10.348009203816085
37500,10.342678590383187
38000,10.345630508518969
38500,10.341891385525823
39000,10.341236942463937
39500,10.341224469237162
40000,10.338235476933404
40500,10.33824847450552
41000,10.339135181029777
41500,10.33739472139357
42000,10.338807065732146
42500,10.337650031585596
43000,10.338166932630264
43500,10.337230431652209
44000,10.33997852743403
44500,10.342845326716294
45000,10.34457367769326
45500,10.344234154448344
46000,10.348975352188873
46500,10.349114769540366
47000,10.351157248027118
47500,10.348862552785723
48000,10.344343338031672
48500,10.345407357255699
49000,10.345016651774836
49500,10.346968935357394
