Step,AvgWaitTime
500,70.9109357384442
1000,66.7710455764075
1500,63.81419266369558
2000,65.01773778920308
2500,66.00476881608957
3000,65.67886597938144
3500,64.4811539576689
4000,64.41317819653472
4500,65.46385885031303
5000,65.43799283154122
5500,65.02751783563421
6000,64.29339503575936
6500,64.60774083015342
7000,64.96586039078957
7500,65.00549301505492
8000,64.62512651821862
8500,64.57255717255717
9000,65.08367634620807
9500,65.0673076923077
10000,64.91833941605839
10500,64.51916242435885
11000,64.68656853303985
11500,64.95636491598486
12000,64.84837256305529
12500,64.52524154589372
13000,64.3988180308239
13500,64.73648068669527
14000,64.73237663645519
14500,64.65538055921738
15000,64.43370230411665
15500,64.58339546795474
16000,64.74266117106629
16500,64.76825658396655
17000,64.5674301758534
17500,64.49905368203716
18000,64.79531853011913
18500,64.74443205612813
19000,64.69053227812921
19500,64.53742214443815
20000,64.65814134612968
20500,64.8043414202927
21000,64.78634424579398
21500,64.63016548242334
22000,64.60413906528393
22500,64.77235208589643
23000,64.78669117486159
23500,64.74532605203983
24000,64.59551667120162
24500,64.68882460351655
25000,64.81899850944689
25500,64.80568177328223
26000,64.64747742347186
26500,64.61804186258152
27000,64.813226161392
27500,64.76470695870158
28000,64.7022507229976
28500,64.59352359463414
29000,64.66761993899057
29500,64.75897715835622
30000,64.76112667550203
30500,64.59023200632744
31000,64.59221381221738
31500,64.73398306438729
32000,64.71049859274517
32500,64.64056069560912
33000,64.5356566732613
33500,64.60451130074838
34000,64.67236635801557
34500,64.65812414356104
35000,64.54785890591815
35500,64.53075051628052
36000,64.66682959528531
36500,64.65340330000275
37000,64.64660080716392
37500,64.56988829658997
38000,64.62723161152107
38500,64.70025606856366
39000,64.67504029918112
39500,64.59547044977415
40000,64.57055137687256
40500,64.67110327530978
41000,64.64557862337057
41500,64.61145424599138
42000,64.53504723185459
42500,64.59555529286601
43000,64.66826107804039
43500,64.69539977334227
44000,64.60658921370391
44500,64.58158863518305
45000,64.69360284417414
45500,64.69548057576226
46000,64.66350400069958
46500,64.58473074595904
47000,64.62527533628452
47500,64.68130425576963
48000,64.68060095549409
48500,64.60541475848063
49000,64.572298544187
49500,64.67811420442999
50000,64.66607994206514
50500,64.63736832672893
51000,64.55393330377814
51500,64.59593445950561
52000,64.63468085106383
52500,64.63165810852237
53000,64.53755356668816
53500,64.53436813341597
54000,64.62595796589967
54500,64.62108128056094
55000,64.59417614155669
55500,64.53600847258178
56000,64.58390249593883
56500,64.6328746640084
57000,64.6237924250311
57500,64.55905229672096
58000,64.54193626623011
58500,64.617585383042
59000,64.60946659850035
59500,64.56804513818501
60000,64.51111743629241
60500,64.5431871206649
61000,64.58907382992749
61500,64.60741061719715
62000,64.55229457439738
62500,64.53884057039049
63000,64.60543577139757
63500,64.60928247997214
64000,64.58992201182781
64500,64.5413729445946
65000,64.58210016854541
65500,64.60294535212996
66000,64.604658425306
66500,64.55741655712193
67000,64.53742409475973
67500,64.61606404766337
68000,64.60180346649913
68500,64.57150925681425
69000,64.51524126237966
69500,64.55243683875817
70000,64.58362343078215
70500,64.58803532103227
71000,64.52982319660538
71500,64.51454770129469
72000,64.57589288829041
72500,64.57062096008757
73000,64.55798273074409
73500,64.5116299715909
74000,64.54227444807795
74500,64.5860339376125
75000,64.59391471492388
75500,64.53566868815831
76000,64.52252329597611
76500,64.58926801084623
77000,64.58579078853818
77500,64.56330225294982
78000,64.51407576137804
78500,64.55004764615218
79000,64.58411327856761
79500,64.60253314962522
80000,64.55657611391189
80500,64.54391261766486
81000,64.59346739278759
81500,64.59518892293276
82000,64.57655736901437
82500,64.54367596391482
83000,64.58027575687879
83500,64.6183181755256
84000,64.62029762510247
84500,64.58860221319712
85000,64.57210228649437
85500,64.62293578520996
86000,64.61887729756582
86500,64.60726362146899
87000,64.55704240800821
87500,64.59005850975258
88000,64.61592667675528
88500,64.6143585608504
89000,64.56956389246292
89500,64.5537612990467
90000,64.59887015111171
90500,64.59455258965691
91000,64.5826138320894
91500,64.52615003072601
92000,64.54486262866624
92500,64.57886105575255
93000,64.57836062740354
93500,64.53663120700674
94000,64.52001409744324
94500,64.57087965817053
95000,64.56188880313779
95500,64.55866841239043
96000,64.51466458903072
96500,64.53387855329422
97000,64.55358483337734
97500,64.56453091838206
98000,64.5237639030488
98500,64.51453643919666
99000,64.56850003043769
99500,64.55751497746441
100000,64.55077085321147
100500,64.51018899588445
101000,64.53747924723379
101500,64.56272108843537
102000,64.55316090539436
102500,64.52110124090379
103000,64.51538008020152
103500,64.55053099878226
104000,64.553849644897
104500,64.54144604710608
105000,64.5075976654924
105500,64.53590221807767
106000,64.5609103396012
106500,64.56589015714063
107000,64.52866752983562
107500,64.51807465160252
108000,64.56534049962572
108500,64.56791117652232
109000,64.55053291940342
109500,64.52870697162763
110000,64.5523723035782
110500,64.57372713847552
111000,64.57431301405188
111500,64.54110871973128
112000,64.53229861823853
112500,64.56977123088942
113000,64.57195932733673
113500,64.5596472753659
114000,64.52456128762358
114500,64.54343926922216
115000,64.57016873342914
115500,64.57376635688783
116000,64.53898563334069
116500,64.53019711948699
117000,64.57525372211633
117500,64.57248932377496
118000,64.559087426577
118500,64.53505144154985
119000,64.55125467390295
119500,64.57355389271902
120000,64.58106099618591
120500,64.54702888795342
121000,64.54063117353122
121500,64.5786429043996
122000,64.5778329565529
122500,64.56493676907179
123000,64.53150898565399
123500,64.5515069195076
124000,64.57860766263654
124500,64.577664691924
125000,64.54717398117863
125500,64.5424483752201
126000,64.58530788678252
126500,64.58498262337405
127000,64.58185939607803
127500,64.55428393583158
128000,64.57356300186026
128500,64.59506808174503
129000,64.60444106819376
129500,64.56378645522186
130000,64.5545475620122
130500,64.59721222155908
131000,64.5932027216729
131500,64.58414146740334
132000,64.55205661885012
132500,64.57260553394451
133000,64.59592650942434
133500,64.60326381569041
134000,64.57056732802448
134500,64.5608014490318
135000,64.59693004004943
135500,64.59058732789724
136000,64.5792847141923
136500,64.55550240290852
137000,64.57743503993312
137500,64.60581815257756
138000,64.6091651370801
138500,64.58462844456054
139000,64.57799014009166
139500,64.61177742150487
140000,64.61055730054743
140500,64.60005221764027
141000,64.56980244758358
141500,64.58876643066631
142000,64.61353542574237
142500,64.61707147618225
143000,64.58978908498086
143500,64.57852153972728
144000,64.6073071312408
144500,64.59947976255472
145000,64.59344307745624
145500,64.56721323928004
146000,64.58290374754809
146500,64.59810256832401
147000,64.60037396467504
147500,64.57260750802095
148000,64.56063506285466
148500,64.59052446026371
149000,64.5889328729617
149500,64.57460936187371
150000,64.55254769605776
150500,64.57129459353922
151000,64.59511545884075
151500,64.60179224664286
152000,64.57900998344354
152500,64.57571026750719
153000,64.60401102094833
153500,64.60419817095125
154000,64.5992203174189
154500,64.57936605981794
155000,64.59233608695793
155500,64.60937388933047
156000,64.61034564942929
156500,64.5810804304775
157000,64.57814569536424
157500,64.60231851140594
158000,64.60187749832252
158500,64.59087753775933
159000,64.56453396175156
159500,64.57446714703215
160000,64.5883230336373
160500,64.5902020141939
161000,64.56674425570685
161500,64.56018537237765
162000,64.5888253393216
162500,64.57765231157394
163000,64.56346471545517
163500,64.5450909191451
164000,64.55968096641203
164500,64.57016292812533
165000,64.57119456335747
165500,64.5462019362083
166000,64.54209263556628
166500,64.56462864177267
167000,64.56256692856542
167500,64.55374396497436
168000,64.52996930287334
168500,64.53967156439066
169000,64.55504668953097
169500,64.55646396790166
170000,64.52801554811231
170500,64.52147743301461
171000,64.5479571547311
171500,64.54240067466267
172000,64.52974027073499
172500,64.50993545157704
173000,64.52157321369496
173500,64.53498467602601
174000,64.53838872406986
174500,64.51665328879798
175000,64.51100950064256
175500,64.54529300675289
176000,64.53957733579465
176500,64.53403132423858
177000,64.5128677826119
177500,64.52741611108439
178000,64.5425229703311
178500,64.54303445288083
179000,64.52163706936201
179500,64.51978074223229
180000,64.54067911980003
180500,64.54133177537592
181000,64.53073685787446
181500,64.51039471136559
182000,64.53037626843683
182500,64.54517710901726
183000,64.54541512758168
183500,64.52603928672083
184000,64.51621801553044
184500,64.53798879184346
185000,64.53908898678893
185500,64.53556279218336
186000,64.5134520191524
186500,64.52584271477718
187000,64.54278840215459
187500,64.54316947500348
188000,64.52246709445873
188500,64.51713852766585
189000,64.53988082112808
189500,64.5326976270971
190000,64.52716611482674
190500,64.50600908015356
191000,64.51894352555898
191500,64.53544300146571
192000,64.53539194635437
192500,64.51120992032963
193000,64.50127182122719
193500,64.52669586743406
194000,64.52224312803936
194500,64.51783640071243
195000,64.50253811026622
195500,64.51464923993426
196000,64.52784096731223
196500,64.52777394477408
197000,64.50531170767134
197500,64.50141064157503
198000,64.52593272605547
198500,64.52287409760761
199000,64.51743860410433
199500,64.50401594299173
