Step,AvgWaitTime
500,6.760273972602739
1000,6.628554143980641
1500,6.549424374751886
2000,6.516473731077471
2500,6.502420021248967
3000,6.511222681630242
3500,6.491448310725419
4000,6.5147243338991805
4500,6.512875958325142
5000,6.4954668550571055
5500,6.502786410888437
6000,6.50665684107099
6500,6.507367275694791
7000,6.504422542330048
7500,6.503083873502259
8000,6.503279292557111
8500,6.494907150776053
9000,6.491315866941419
9500,6.492879525922249
10000,6.4940472682265575
10500,6.5024032380470524
11000,6.496769350384729
11500,6.499551270545399
12000,6.497139489773369
12500,6.493177801343231
13000,6.497801450589302
13500,6.495766041030118
14000,6.50363226716641
14500,6.507243428013347
15000,6.508169645490474
15500,6.506050228310502
16000,6.504275394368274
16500,6.50226996496747
17000,6.50523246732962
17500,6.500134816312774
18000,6.501566112924121
18500,6.496426064203204
19000,6.494144326053866
19500,6.491647500302626
20000,6.490953062097238
20500,6.49239579286629
21000,6.493918710148591
21500,6.494752006585717
22000,6.494904936848033
22500,6.49634979094853
23000,6.493116620093829
23500,6.495232838217583
24000,6.495148731301122
24500,6.4940324365946385
25000,6.4940459347292965
25500,6.492359088176816
26000,6.492714676100736
26500,6.490766081480987
27000,6.492103711146545
27500,6.492579565926053
28000,6.493669552760749
28500,6.491468954028578
29000,6.494213598551874
29500,6.4926594777185915
30000,6.493760808049049
30500,6.491700162325114
31000,6.491822918647549
31500,6.490988377533641
32000,6.490634012401986
32500,6.491368440150588
33000,6.491802692826575
33500,6.491500668684451
34000,6.49010497481818
34500,6.492385916937276
35000,6.4914810291826335
35500,6.490637481627874
36000,6.489368321938838
36500,6.488578280564909
37000,6.48781769958025
37500,6.489173916802239
38000,6.489088286387889
38500,6.488751617026814
39000,6.487586133945841
39500,6.48565269604004
40000,6.484906299723025
40500,6.485119415688813
41000,6.487241597423881
41500,6.486714478449194
42000,6.486234863260695
42500,6.4873211895962335
43000,6.48609397702662
43500,6.486513222530134
44000,6.486025250326513
44500,6.485601886192646
45000,6.486142400586787
45500,6.485803476593871
46000,6.486302247507752
46500,6.486059791736648
47000,6.485747250404445
47500,6.486795239336287
48000,6.487371783060008
48500,6.486100137357628
49000,6.486117378094637
49500,6.486360929124479
50000,6.485393218680172
50500,6.485265019524068
51000,6.485176495064611
51500,6.485524749301708
52000,6.486705490754234
52500,6.48830677100596
53000,6.488860325621251
53500,6.4889233092819305
54000,6.4886116040955635
54500,6.489343397451505
55000,6.489147918587943
55500,6.488484404137645
56000,6.488557858376511
56500,6.489216893880874
57000,6.4893089765278615
57500,6.489302893244311
58000,6.489143199947127
58500,6.489114710137257
59000,6.488977184696504
59500,6.488640080887382
60000,6.489114138102237
60500,6.488126687657799
61000,6.48687142063166
61500,6.485808650467613
62000,6.485556030998906
62500,6.485975578121241
63000,6.486710590349269
63500,6.486514214621284
64000,6.485955483095458
64500,6.486055704069276
65000,6.486807016907337
65500,6.48637044837782
66000,6.487056028014007
66500,6.48633385639689
67000,6.4869119394446155
67500,6.486527331891939
68000,6.4870911100995
68500,6.486261430876816
69000,6.485135868288286
69500,6.485517112669186
70000,6.485548597394831
70500,6.485716197510006
71000,6.485040880646782
71500,6.4846851676219535
72000,6.48579619921363
72500,6.485513022824513
73000,6.4853367044844115
73500,6.485434945699487
74000,6.485373405539815
74500,6.485701957865903
75000,6.486523584219241
75500,6.485695756974368
76000,6.485477323356593
76500,6.485561035425495
77000,6.485902244836187
77500,6.486580950241577
78000,6.486734836705897
78500,6.487243584201366
79000,6.48701466056588
79500,6.48762879710188
80000,6.487313201646334
80500,6.486665371746054
81000,6.486208592085375
81500,6.48671935242136
82000,6.485604717004889
82500,6.485874898084708
83000,6.48522779371155
83500,6.484879958172595
84000,6.485500451299989
84500,6.4851479618374706
85000,6.484718612164728
85500,6.484878594050798
86000,6.4851034492220725
86500,6.485398423220667
87000,6.486199834533642
87500,6.48672184481567
88000,6.48752149587849
88500,6.48815535533934
89000,6.488296708760068
89500,6.488263947479434
90000,6.488534530794192
90500,6.48874307748974
91000,6.489123175578855
91500,6.489596331872661
92000,6.4894722327332435
92500,6.489544726753124
93000,6.489420960139066
93500,6.489308600762928
94000,6.489643874822691
94500,6.490384495310881
95000,6.4905701979124935
95500,6.4897040652415665
96000,6.489432703003337
96500,6.48936632010785
97000,6.488869019378855
97500,6.488600501668699
98000,6.488679160081283
98500,6.488485073576322
99000,6.48747463490654
99500,6.487790704569443
100000,6.487479865712414
100500,6.487924307853089
101000,6.487751304901523
101500,6.488344920594322
102000,6.488647275924705
102500,6.488859914977881
103000,6.488728674709838
103500,6.488603192702395
104000,6.488601677125058
104500,6.488605436415173
105000,6.487887591454164
105500,6.487992237179881
106000,6.488541501393168
106500,6.4891132071289235
107000,6.489009200829619
107500,6.489207329627342
108000,6.489467456914808
108500,6.4894162767925145
109000,6.489235709663357
109500,6.489852361223054
110000,6.490474899838184
110500,6.490724959795693
111000,6.490700160626337
111500,6.491295564246017
112000,6.4911274421939416
112500,6.490594011341242
113000,6.49087925926313
113500,6.490906820924716
114000,6.491227206923967
114500,6.490898308580858
115000,6.490755025502935
115500,6.491422057274893
116000,6.491065111946946
116500,6.490697079265496
117000,6.490567465894268
117500,6.490561344976937
118000,6.490944843476759
118500,6.490738295826504
119000,6.49103957767932
119500,6.490188522646431
120000,6.4891074156153685
120500,6.488425120867602
121000,6.487923965982728
121500,6.4876521021057485
122000,6.487363511898715
122500,6.486887876043092
123000,6.4863610191449546
123500,6.4863887793746935
124000,6.4863471725772595
124500,6.486060413565557
125000,6.486029075010506
125500,6.485711397024247
126000,6.4850850775838245
126500,6.484959178912993
127000,6.4851604088584445
127500,6.484834037668427
128000,6.484736353093883
128500,6.484498367161341
129000,6.4845883908514015
129500,6.484776183346664
130000,6.484931998192975
130500,6.4848880938758615
131000,6.48502454420322
131500,6.484995511669659
132000,6.484703846618168
132500,6.484670310335458
133000,6.484844719670025
133500,6.485179200258195
134000,6.485574900613389
134500,6.485669523546217
135000,6.485467708934474
135500,6.485356732940872
136000,6.485366171205381
136500,6.485597170455823
137000,6.485306788905452
137500,6.485454896658296
138000,6.485555486648261
138500,6.48528778833165
139000,6.485141263088171
139500,6.485041808478459
140000,6.484994298697658
140500,6.485084924463748
141000,6.485308890005022
141500,6.48521125879463
142000,6.485215645857056
142500,6.485429957572633
143000,6.485432305616197
143500,6.485183304309209
144000,6.485638943072106
144500,6.48538326932069
145000,6.485405618796065
145500,6.485351940738577
146000,6.485334831442509
146500,6.48573304439593
147000,6.485350106269179
147500,6.485315325947158
148000,6.485626117586551
148500,6.485340628253113
149000,6.486011175219683
149500,6.486327334871266
150000,6.485909675592112
150500,6.485898775417391
151000,6.4854681318681315
151500,6.485451978776226
152000,6.485629334052724
152500,6.485675871741549
153000,6.4857085012436615
153500,6.485396480088555
154000,6.485073812082311
154500,6.485273312879336
155000,6.484645846852384
155500,6.48444607149496
156000,6.484480669135844
156500,6.484512690623186
157000,6.484463589943979
157500,6.484712002861525
158000,6.485106724562144
158500,6.485263821971114
159000,6.485483290478894
159500,6.4853820745469815
160000,6.485279015614255
160500,6.48517324530771
161000,6.48482794252903
161500,6.484803208860898
162000,6.485727762116014
162500,6.485212181727409
163000,6.485380085207426
163500,6.485163841848683
164000,6.485397462070454
164500,6.485408828940621
165000,6.4853683869918175
165500,6.485393823164559
166000,6.485156853860711
166500,6.484413030770049
167000,6.484309462712346
167500,6.484182224436865
168000,6.4836963295456735
168500,6.483418568263203
169000,6.483637239350201
169500,6.4836727769416145
170000,6.483722326219676
170500,6.4839687314583045
171000,6.484115663564942
171500,6.4838715225227705
172000,6.484074871170484
172500,6.483945816918363
173000,6.483649165878151
173500,6.483614764646583
174000,6.483611573007615
174500,6.483743815719861
175000,6.483910765932488
175500,6.483585646389749
176000,6.483838964460301
176500,6.48425329097445
177000,6.4841899505576635
177500,6.484244739522665
178000,6.484201299422203
178500,6.48359052308099
179000,6.48361995393421
179500,6.484022758676211
180000,6.484130534159781
180500,6.484603380801817
181000,6.484773720224951
181500,6.485020354766103
182000,6.484963259008593
182500,6.484986989478448
183000,6.485234216706669
183500,6.485503926438556
184000,6.485105816755294
184500,6.484984043947891
185000,6.484970438354242
185500,6.485006050371529
186000,6.484266127932459
186500,6.484323202672267
187000,6.484458676088997
187500,6.484564691742193
188000,6.484652690937219
188500,6.484390843880272
189000,6.484315353474188
189500,6.484094952441285
190000,6.4842470176920255
190500,6.484271207856034
191000,6.484257817808913
191500,6.483989876506317
192000,6.484420830407614
192500,6.484494247025434
193000,6.4847305549398895
193500,6.484504568510893
194000,6.484481447688564
194500,6.484755408527143
195000,6.484626731317655
195500,6.484189416151468
196000,6.483831590861883
196500,6.483694974950569
197000,6.483756529135518
197500,6.483925658598376
198000,6.483944458599486
198500,6.483857016100625
199000,6.484121712779427
199500,6.483741887209851
